,Unnamed: 0,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt
159,159,20150403,2.65,0.1394,0.1595,0.16,0.12875,0.168,0.1375,-0.474154454,447,-0.038280438,68.1016,-0.709238096,1264,0.123,10000075.SH,19
160,160,20150403,2.6,0.1699,0.195,0.195,0.128717949,0.1988,0.1672,-0.475658546,358,-0.038304352,66.5715,-0.716470819,922,0.173,10000067.SH,19
161,161,20150407,2.85,0.063,0.0757,0.0757,0.167767503,0.0788,0.0626,-0.435386085,2741,-0.036329096,192.9578,-0.65421019,3866,-0.008,10000117.SH,15
162,162,20150407,2.8,0.0813,0.1,0.1,0.187,0.1,0.08,-0.440472954,2440,-0.035889856,221.0625,-0.667449033,3240,0.042,10000099.SH,15
163,163,20150407,2.75,0.1041,0.1295,0.1295,0.196138996,0.1329,0.1038,-0.458353048,1382,-0.036814216,161.9175,-0.671594102,3044,0.092,10000091.SH,15
164,164,20150407,2.7,0.1308,0.1627,0.1627,0.19606638,0.165,0.1305,-0.466059403,926,-0.037176662,138.7265,-0.694243943,1973,0.142,10000083.SH,15
165,165,20150407,2.65,0.1666,0.205,0.2054,0.188899708,0.2054,0.1666,-0.47161947,597,-0.037620195,110.3471,-0.711775894,1144,0.192,10000075.SH,15
166,166,20150407,2.6,0.2037,0.244,0.244,0.165163934,0.2446,0.2037,-0.475827545,348,-0.038107472,79.1688,-0.717760866,861,0.242,10000067.SH,15
167,167,20150408,2.85,0.079,0.1092,0.1092,0.276556777,0.1127,0.0735,-0.420108575,3645,-0.034164904,331.4332,-0.659687603,3607,0.048,10000117.SH,14
168,168,20150408,2.95,0.1025,0.1316,0.1354,0.242983752,0.1354,0.1002,-0.473934756,460,-0.038519589,52.7996,-0.728461911,355,-0.052,10000132.SH,49
169,169,20150408,2.8,0.1043,0.1399,0.1426,0.26858345,0.1454,0.0981,-0.445035927,2170,-0.035357726,255.1107,-0.66749133,3238,0.098,10000099.SH,14
170,170,20150408,2.75,0.1352,0.17,0.17,0.204705882,0.1794,0.1259,-0.460448636,1258,-0.036446965,185.416,-0.67838271,2723,0.148,10000091.SH,14
171,171,20150408,2.7,0.1701,0.2151,0.217,0.216129032,0.22,0.1626,-0.45978954,1297,-0.0355835,240.6646,-0.701159441,1646,0.198,10000083.SH,14
172,172,20150408,2.65,0.2114,0.2552,0.2583,0.181571816,0.2664,0.2011,-0.472363065,553,-0.037378227,125.8294,-0.714186801,1030,0.248,10000075.SH,14
173,173,20150408,2.6,0.2549,0.306,0.306,0.166993464,0.3119,0.2413,-0.473900956,462,-0.037413605,123.5657,-0.71683034,905,0.298,10000067.SH,14
174,174,20150409,2.85,0.1137,0.1057,0.106,-0.072641509,0.1567,0.097,-0.446675218,2073,-0.03542994,250.4901,-0.662690663,3465,0.027,10000117.SH,13
175,175,20150409,3,0.116,0.1231,0.1276,0.090909091,0.148,0.1159,-0.471856068,583,-0.038170806,75.1164,-0.725966411,473,-0.123,10000145.SH,48
176,176,20150409,2.8,0.1457,0.1319,0.1319,-0.104624716,0.2,0.1257,-0.444089533,2226,-0.034003737,341.7454,-0.671361471,3055,0.077,10000099.SH,13
177,177,20150409,2.95,0.1317,0.1407,0.1447,0.08984105,0.1706,0.1306,-0.472447565,548,-0.038068831,81.6412,-0.723069092,610,-0.073,10000132.SH,48
178,178,20150409,2.75,0.1776,0.1653,0.1648,-0.077669903,0.235,0.163,-0.467631093,833,-0.036894407,156.7865,-0.68352175,2480,0.127,10000091.SH,13
179,179,20150409,2.7,0.2249,0.2087,0.2087,-0.077623383,0.28,0.1956,-0.46808739,806,-0.036404966,188.1033,-0.702957048,1561,0.177,10000083.SH,13
180,180,20150409,2.65,0.2669,0.2533,0.2525,-0.057029703,0.3236,0.2348,-0.473884056,463,-0.037359311,127.0397,-0.715519145,967,0.227,10000075.SH,13
181,181,20150409,2.6,0.315,0.3,0.3,-0.05,0.3699,0.28,-0.477061237,275,-0.037944932,89.5689,-0.717824311,858,0.277,10000067.SH,13
182,182,20150410,2.85,0.1018,0.1326,0.1326,0.232277526,0.136,0.09,-0.462256925,1151,-0.037269446,132.7897,-0.662944443,3453,0.086,10000117.SH,12
183,183,20150410,3,0.1192,0.1414,0.1414,0.157001414,0.148,0.119,-0.47491495,402,-0.038518527,52.8675,-0.720129477,749,-0.064,10000145.SH,47
184,184,20150410,2.95,0.1387,0.1595,0.1654,0.161426844,0.1655,0.1386,-0.477466835,251,-0.038748809,38.133,-0.720869668,714,-0.014,10000132.SH,47
185,185,20150410,2.8,0.1333,0.166,0.166,0.196987952,0.17,0.1264,-0.45470267,1598,-0.035693556,233.6227,-0.669098601,3162,0.136,10000099.SH,12
186,186,20150410,2.75,0.1677,0.2053,0.2053,0.183146615,0.2119,0.1512,-0.474678351,416,-0.038163943,75.5555,-0.684959835,2412,0.186,10000091.SH,12
187,187,20150410,2.7,0.203,0.2565,0.2565,0.208576998,0.2566,0.2,-0.475337447,377,-0.038015222,85.0714,-0.704670061,1480,0.236,10000083.SH,12
188,188,20150410,2.65,0.2418,0.2905,0.2905,0.167641997,0.3015,0.2411,-0.475168448,387,-0.037737856,102.8186,-0.715032734,990,0.286,10000075.SH,12
189,189,20150410,2.6,0.2852,0.3377,0.3377,0.155463429,0.3458,0.2852,-0.477585134,244,-0.038118398,78.4697,-0.720911964,712,0.336,10000067.SH,12
190,190,20150413,3.1,0.1432,0.1239,0.128,-0.11875,0.144,0.1128,-0.464420112,1023,-0.037348943,127.7031,-0.720446701,734,-0.109,10000153.SH,44
191,191,20150413,2.85,0.1528,0.1583,0.1583,0.034744157,0.1749,0.1454,-0.453891475,1646,-0.0352614,261.2741,-0.669098601,3162,0.141,10000117.SH,9
192,192,20150413,3,0.154,0.1632,0.1605,0.040498442,0.2002,0.151,-0.465941103,933,-0.036981087,151.2403,-0.711923932,1137,-0.009,10000145.SH,44
193,193,20150413,2.95,0.18,0.1846,0.1846,0.024918743,0.1985,0.1715,-0.471298371,616,-0.037567312,113.7308,-0.715730628,957,0.041,10000132.SH,44
194,194,20150413,2.8,0.1745,0.2052,0.2052,0.149610136,0.2202,0.1745,-0.458724846,1360,-0.035138727,269.1233,-0.673793526,2940,0.191,10000099.SH,9
195,195,20150413,2.75,0.215,0.246,0.246,0.12601626,0.269,0.215,-0.466076302,925,-0.035875754,221.9648,-0.692298299,2065,0.241,10000091.SH,9
196,196,20150413,2.7,0.2643,0.3,0.3006,0.120758483,0.3108,0.2634,-0.471687069,593,-0.036671599,171.0428,-0.706129295,1411,0.291,10000083.SH,9
197,197,20150413,2.65,0.304,0.344,0.3403,0.106670585,0.3595,0.304,-0.474255854,441,-0.037064102,145.9286,-0.714229098,1028,0.341,10000075.SH,9
198,198,20150413,2.6,0.3533,0.3964,0.402,0.121144279,0.402,0.3533,-0.477416135,254,-0.037833532,96.6968,-0.722392346,642,0.391,10000067.SH,9
199,199,20150414,3.2,0.0914,0.103,0.103,0.112621359,0.113,0.0898,-0.451204391,1805,-0.036534701,179.8022,-0.706319629,1402,-0.201,10000161.SH,43
200,200,20150414,3.1,0.1185,0.1292,0.1301,0.089162183,0.1385,0.1185,-0.468932385,756,-0.037828728,97.0042,-0.713192831,1077,-0.101,10000153.SH,43
201,201,20150414,2.85,0.1613,0.1633,0.1641,0.017062767,0.1876,0.1432,-0.459569841,1310,-0.036118476,206.4343,-0.674850942,2890,0.149,10000117.SH,8
202,202,20150414,3,0.1628,0.1725,0.1725,0.056231884,0.1831,0.1526,-0.462409024,1142,-0.036369606,190.3658,-0.705367955,1447,-0.001,10000145.SH,43
203,203,20150414,2.95,0.1795,0.1961,0.1961,0.084650688,0.2095,0.1772,-0.472092667,569,-0.037637745,109.2242,-0.710972258,1182,0.049,10000132.SH,43
204,204,20150414,2.8,0.2001,0.209,0.198,-0.010606061,0.2274,0.185,-0.463592017,1072,-0.035974624,215.6386,-0.677156108,2781,0.199,10000099.SH,8
205,205,20150414,2.75,0.248,0.2546,0.2558,0.030492572,0.2754,0.2283,-0.47317426,505,-0.037383892,125.4669,-0.69454002,1959,0.249,10000091.SH,8
206,206,20150414,2.7,0.2909,0.3035,0.2945,0.012224109,0.3183,0.2689,-0.472396865,551,-0.036859203,159.039,-0.708286422,1309,0.299,10000083.SH,8
207,207,20150414,2.65,0.3467,0.3522,0.3468,0.000288351,0.3773,0.3212,-0.47836253,198,-0.038286332,67.7245,-0.71482125,1000,0.349,10000075.SH,8
208,208,20150414,2.6,0.3906,0.4018,0.3961,0.013885382,0.4293,0.3731,-0.479714521,118,-0.038617217,46.5529,-0.722836461,621,0.399,10000067.SH,8
209,209,20150415,3.2,0.1032,0.11,0.11,0.061818182,0.127,0.0994,-0.432901799,2888,-0.0343583,319.0588,-0.677854002,2748,-0.189,10000161.SH,42
210,210,20150415,3.1,0.133,0.1391,0.1391,0.043853343,0.1641,0.1289,-0.463575117,1073,-0.036936325,154.1044,-0.70517762,1456,-0.089,10000153.SH,42
211,211,20150415,2.85,0.1592,0.1799,0.1799,0.115063924,0.2299,0.1548,-0.458555847,1370,-0.0353465,255.829,-0.681533808,2574,0.161,10000117.SH,7
212,212,20150415,3,0.1725,0.182,0.182,0.052197802,0.209,0.1576,-0.448770805,1949,-0.033714881,360.2278,-0.696062698,1887,0.011,10000145.SH,42
213,213,20150415,2.95,0.191,0.2073,0.2074,0.079074253,0.238,0.1885,-0.473512258,485,-0.037753924,101.7905,-0.711522114,1156,0.061,10000132.SH,42
214,214,20150415,2.8,0.1967,0.22,0.22,0.105909091,0.2799,0.1967,-0.462206225,1154,-0.035139621,269.0661,-0.684706055,2424,0.211,10000099.SH,7
215,215,20150415,2.75,0.2491,0.2755,0.2755,0.095825771,0.3242,0.2491,-0.472379965,552,-0.036926615,154.7257,-0.699488725,1725,0.261,10000091.SH,7
216,216,20150415,2.7,0.2917,0.3251,0.337,0.134421365,0.3739,0.2917,-0.474610752,420,-0.037191654,137.7672,-0.71207197,1130,0.311,10000083.SH,7
217,217,20150415,2.65,0.3326,0.3765,0.3907,0.148707448,0.42,0.3326,-0.477720333,236,-0.037960029,88.6029,-0.716259336,932,0.361,10000075.SH,7
218,218,20150415,2.6,0.4214,0.4285,0.4285,0.016569428,0.4638,0.4001,-0.479123025,153,-0.038313512,65.9854,-0.724274546,553,0.411,10000067.SH,7
219,219,20150416,3.2,0.106,0.1626,0.1626,0.348093481,0.1626,0.1001,-0.437042275,2643,-0.033880917,349.604,-0.654485118,3853,-0.055,10000161.SH,41
220,220,20150416,3.1,0.1389,0.2047,0.2047,0.321446019,0.2047,0.1251,-0.463828616,1058,-0.036600434,175.5963,-0.698262123,1783,0.045,10000153.SH,41
221,221,20150416,3,0.182,0.2607,0.262,0.305343511,0.262,0.17,-0.461716128,1183,-0.035480834,247.2337,-0.690141171,2167,0.145,10000145.SH,41
222,222,20150416,2.95,0.2076,0.2871,0.2865,0.27539267,0.2865,0.1899,-0.472582764,540,-0.037338378,128.3791,-0.711162593,1173,0.195,10000132.SH,41
223,223,20150416,2.85,0.1787,0.3003,0.3003,0.404928405,0.3003,0.1573,-0.46147953,1197,-0.035087349,272.4107,-0.690352654,2157,0.295,10000117.SH,6
224,224,20150416,2.8,0.2201,0.347,0.3399,0.352456605,0.3399,0.2046,-0.464504612,1018,-0.034879239,285.7266,-0.686419068,2343,0.345,10000099.SH,6
225,225,20150416,2.75,0.2747,0.3971,0.392,0.299234694,0.3925,0.241,-0.475540246,365,-0.037573057,113.3632,-0.700630734,1671,0.395,10000091.SH,6
226,226,20150416,2.7,0.3256,0.447,0.4399,0.25983178,0.4399,0.2912,-0.474272754,440,-0.036912844,155.6068,-0.714271394,1026,0.445,10000083.SH,6
227,227,20150416,2.65,0.3619,0.497,0.4827,0.25025896,0.4846,0.3477,-0.477534434,247,-0.037752133,101.9051,-0.717908904,854,0.495,10000075.SH,6
228,228,20150416,2.6,0.4289,0.5468,0.5333,0.195762235,0.5334,0.3884,-0.478531528,188,-0.037986606,86.9024,-0.725606889,490,0.545,10000067.SH,6
229,229,20150417,3.3,0.1573,0.1533,0.1533,-0.026092629,0.1733,0.1444,-0.418080587,3765,-0.030129535,589.6354,-0.680434096,2626,-0.115,10000169.SH,40
230,230,20150417,3.2,0.1749,0.198,0.198,0.116666667,0.2095,0.1749,-0.44290654,2296,-0.03231337,449.9032,-0.646681391,4222,-0.015,10000161.SH,40
231,231,20150417,3.1,0.2139,0.2303,0.2303,0.071211463,0.27,0.2139,-0.452032486,1756,-0.032565792,433.752,-0.693461456,2010,0.085,10000153.SH,40
232,232,20150417,3,0.2703,0.29,0.29,0.067931034,0.3272,0.2703,-0.453959074,1642,-0.03146732,504.0375,-0.687687967,2283,0.185,10000145.SH,40
233,233,20150417,2.95,0.2977,0.3262,0.3329,0.105737459,0.3616,0.2977,-0.471923668,579,-0.036286508,195.6828,-0.714038763,1037,0.235,10000132.SH,40
234,234,20150417,2.85,0.3114,0.3371,0.3303,0.057220708,0.3794,0.311,-0.470267478,677,-0.035654519,236.1205,-0.69466691,1953,0.335,10000117.SH,5
235,235,20150417,2.8,0.3599,0.3869,0.376,0.042819149,0.4342,0.3599,-0.473681257,475,-0.036408578,187.8722,-0.688724234,2234,0.385,10000099.SH,5
236,236,20150417,2.75,0.4119,0.4395,0.4395,0.062798635,0.4892,0.4119,-0.47827803,203,-0.037935408,90.1783,-0.70204767,1604,0.435,10000091.SH,5
237,237,20150417,2.7,0.47,0.4882,0.4907,0.042184634,0.522,0.4668,-0.479613122,124,-0.03839191,60.9691,-0.71494814,994,0.485,10000083.SH,5
238,238,20150417,2.65,0.5155,0.5358,0.5315,0.030103481,0.5744,0.5155,-0.478734327,176,-0.037843919,96.0322,-0.718141535,843,0.535,10000075.SH,5
239,239,20150417,2.6,0.5671,0.5897,0.5978,0.051354968,0.616,0.5669,-0.47990042,107,-0.038359769,63.0256,-0.726537415,446,0.585,10000067.SH,5
240,240,20150420,3.4,0.135,0.106,0.106,-0.273584906,0.1486,0.1,-0.432580701,2907,-0.033589779,368.2324,-0.691706146,2093,-0.297,10000177.SH,37
241,241,20150420,3.3,0.1587,0.1262,0.1262,-0.257527734,0.1739,0.124,-0.439289961,2510,-0.033165502,395.3797,-0.667174105,3253,-0.197,10000169.SH,37
242,242,20150420,3.2,0.2036,0.168,0.168,-0.211904762,0.2167,0.166,-0.441030651,2407,-0.032007568,469.4699,-0.626209826,5190,-0.097,10000161.SH,37
243,243,20150420,3.1,0.238,0.1924,0.1924,-0.237006237,0.27,0.1914,-0.452826781,1709,-0.033141399,396.9219,-0.687539929,2290,0.003,10000153.SH,37
244,244,20150420,3,0.2977,0.24,0.2398,-0.241451209,0.328,0.235,-0.458471348,1375,-0.033196997,393.3645,-0.68489639,2415,0.103,10000145.SH,37
245,245,20150420,2.85,0.3495,0.2538,0.2456,-0.423045603,0.3739,0.2423,-0.468290189,794,-0.035418513,251.2213,-0.698473606,1773,0.253,10000117.SH,2
246,246,20150420,2.95,0.338,0.2708,0.2708,-0.248153619,0.361,0.27,-0.472802462,527,-0.03672628,167.5441,-0.711247186,1169,0.153,10000132.SH,37
247,247,20150420,2.8,0.3985,0.3037,0.2958,-0.34719405,0.4183,0.2865,-0.467428294,845,-0.034582325,304.7246,-0.692319447,2064,0.303,10000099.SH,2
248,248,20150420,2.75,0.4229,0.3538,0.3443,-0.228289283,0.4735,0.3398,-0.472954562,518,-0.035892444,220.8969,-0.705114176,1459,0.353,10000091.SH,2
249,249,20150420,2.7,0.4893,0.4106,0.4106,-0.191670726,0.5394,0.3954,-0.47824423,205,-0.037829206,96.9736,-0.717041823,895,0.403,10000083.SH,2
250,250,20150420,2.65,0.5451,0.4578,0.4578,-0.190694626,0.577,0.4547,-0.476858438,287,-0.036985219,150.9759,-0.720552443,729,0.453,10000075.SH,2
251,251,20150420,2.6,0.5675,0.5038,0.495,-0.146464646,0.6296,0.495,-0.477686534,238,-0.037220814,135.9014,-0.728567653,350,0.503,10000067.SH,2
252,252,20150421,3.4,0.1048,0.1072,0.1072,0.02238806,0.1177,0.1,-0.4495651,1902,-0.036145023,204.7357,-0.668168076,3206,-0.259,10000177.SH,36
253,253,20150421,3.3,0.1267,0.1361,0.1361,0.069066863,0.175,0.1212,-0.44457963,2197,-0.034772911,292.53,-0.651799282,3980,-0.159,10000169.SH,36
254,254,20150421,3.2,0.168,0.17,0.17,0.011764706,0.1855,0.155,-0.448449707,1968,-0.034171338,331.0215,-0.612526868,5837,-0.059,10000161.SH,36
255,255,20150421,3.1,0.1992,0.2151,0.2151,0.073919107,0.22,0.1854,-0.457761552,1417,-0.034842312,288.0894,-0.678678786,2709,0.041,10000153.SH,36
256,256,20150421,3,0.2487,0.26,0.2611,0.047491383,0.2705,0.23,-0.462966721,1109,-0.034907893,283.8932,-0.680645579,2616,0.141,10000145.SH,36
257,257,20150421,2.85,0.263,0.2914,0.2799,0.060378707,0.2935,0.2231,-0.474407953,432,-0.037601061,111.5714,-0.699382983,1730,0.291,10000117.SH,1
258,258,20150421,2.95,0.2806,0.295,0.295,0.048813559,0.3035,0.2543,-0.475134649,389,-0.037642154,108.9421,-0.708899723,1280,0.191,10000132.SH,36
259,259,20150421,2.8,0.3147,0.3414,0.3344,0.058911483,0.3356,0.2829,-0.476486641,309,-0.037865031,94.6813,-0.69454002,1959,0.341,10000099.SH,1
260,260,20150421,2.75,0.3664,0.3914,0.3704,0.010799136,0.3839,0.3382,-0.478142831,211,-0.038162718,75.6339,-0.707461638,1348,0.391,10000091.SH,1
261,261,20150421,2.7,0.4258,0.4415,0.4296,0.008845438,0.4296,0.387,-0.480542617,69,-0.038902816,28.2789,-0.717845459,857,0.441,10000083.SH,1
262,262,20150421,2.65,0.4543,0.4914,0.48,0.053541667,0.48,0.4211,-0.479596222,125,-0.038451188,57.1762,-0.720975409,709,0.491,10000075.SH,1
263,263,20150421,2.6,0.5199,0.5414,0.5288,0.01683056,0.55,0.4727,-0.47993422,105,-0.038512765,53.2362,-0.728800284,339,0.541,10000067.SH,1
264,264,20150422,3.4,0.1109,0.126,0.126,0.11984127,0.1305,0.108,-0.443329037,2271,-0.035075393,273.1757,-0.651799282,3980,-0.159,10000177.SH,35
265,265,20150422,3.3,0.1498,0.1605,0.1605,0.066666667,0.1644,0.1389,-0.458167149,1393,-0.036021045,212.6684,-0.648246366,4148,-0.059,10000169.SH,35
266,266,20150422,3.2,0.18,0.2105,0.2105,0.144893112,0.2118,0.1754,-0.447232914,2040,-0.033211041,392.4659,-0.608529837,6026,0.041,10000161.SH,35
267,267,20150422,3.1,0.225,0.261,0.261,0.137931034,0.261,0.2185,-0.463997615,1048,-0.035426424,250.7151,-0.675189315,2874,0.141,10000153.SH,35
268,268,20150422,3,0.2799,0.3275,0.3275,0.145343511,0.3275,0.2732,-0.460110638,1278,-0.033386555,381.2357,-0.678678786,2709,0.241,10000145.SH,35
269,269,20150422,2.95,0.3058,0.3578,0.3648,0.161732456,0.3648,0.2999,-0.473106661,509,-0.036687584,170.02,-0.710676181,1196,0.291,10000132.SH,35
270,270,20150422,2.85,0.302,0.391,0.3743,0.193160566,0.3918,0.2914,-0.477111937,272,-0.037919896,91.1708,-0.701963077,1608,0.391,10000117.SH,0
271,271,20150422,2.8,0.3538,0.441,0.4367,0.189832837,0.4387,0.3411,-0.476081043,333,-0.037371856,126.237,-0.698092936,1791,0.441,10000099.SH,0
272,272,20150422,2.75,0.39,0.491,0.4892,0.202780049,0.4892,0.3892,-0.47990042,107,-0.038613106,46.8159,-0.70881513,1284,0.491,10000091.SH,0
273,273,20150422,2.7,0.451,0.541,0.5198,0.132358599,0.541,0.443,-0.481032714,40,-0.03903757,19.6567,-0.718162684,842,0.541,10000083.SH,0
274,274,20150422,2.65,0.5007,0.591,0.5756,0.130125087,0.5756,0.5003,-0.480762315,56,-0.038883975,29.4844,-0.721482969,685,0.591,10000075.SH,0
275,275,20150422,2.6,0.563,0.641,0.6354,0.113943972,0.6354,0.563,-0.480846815,51,-0.03888102,29.6735,-0.729519327,305,0.641,10000067.SH,0
276,276,20150423,3.4,0.1305,0.1186,0.1186,-0.100337268,0.139,0.1108,-0.439323761,2508,-0.034377928,317.8029,-0.629424369,5038,-0.188,10000177.SH,34
277,277,20150423,3.3,0.1661,0.1511,0.1511,-0.099272005,0.1712,0.1457,-0.445188026,2161,-0.03386876,350.3819,-0.638222067,4622,-0.088,10000169.SH,34
278,278,20150423,3.2,0.2183,0.1937,0.1937,-0.127000516,0.225,0.1855,-0.438106968,2580,-0.031017879,532.7949,-0.595227549,6655,0.012,10000161.SH,34
279,279,20150423,3.1,0.2706,0.2443,0.2443,-0.107654523,0.2722,0.2317,-0.458437548,1377,-0.033894255,348.7506,-0.674131899,2924,0.112,10000153.SH,34
280,280,20150423,3,0.3396,0.2953,0.2939,-0.155495066,0.3397,0.2905,-0.46311882,1100,-0.033893341,348.8091,-0.676014099,2835,0.212,10000145.SH,34
281,281,20150423,2.95,0.371,0.337,0.337,-0.100890208,0.374,0.3247,-0.474103755,450,-0.036922636,154.9803,-0.70769427,1337,0.262,10000132.SH,34
282,282,20150424,3.4,0.1138,0.099,0.099,-0.149494949,0.1147,0.0858,-0.438968863,2529,-0.035329981,256.886,-0.607557015,6072,-0.229,10000177.SH,33
283,283,20150424,3.3,0.145,0.13,0.1259,-0.151707705,0.1482,0.1101,-0.448348308,1974,-0.035296509,259.0277,-0.631243124,4952,-0.129,10000169.SH,33
284,284,20150424,3.2,0.18,0.167,0.167,-0.077844311,0.1876,0.1452,-0.423742054,3430,-0.030467356,568.02,-0.574777132,7622,-0.029,10000161.SH,33
285,285,20150424,3.1,0.2346,0.2099,0.2099,-0.117675083,0.2392,0.1861,-0.447689212,2013,-0.032579711,432.8614,-0.669162046,3159,0.071,10000153.SH,33
286,286,20150424,3,0.2845,0.265,0.265,-0.073584906,0.2958,0.2372,-0.462290725,1149,-0.03453058,308.0355,-0.67362434,2948,0.171,10000145.SH,33
287,287,20150424,2.95,0.3244,0.2954,0.2954,-0.09817197,0.3301,0.2665,-0.474188254,445,-0.037241735,134.5628,-0.702999344,1559,0.221,10000132.SH,33
288,288,20150427,3.4,0.1056,0.1188,0.1188,0.111111111,0.119,0.1021,-0.440641953,2430,-0.035092449,272.0844,-0.603010128,6287,-0.145,10000177.SH,30
289,289,20150427,3.3,0.1361,0.1515,0.1515,0.101650165,0.1544,0.133,-0.452877481,1706,-0.035466674,248.1397,-0.636657092,4696,-0.045,10000169.SH,30
290,290,20150427,3.2,0.176,0.199,0.199,0.115577889,0.2015,0.1734,-0.438275967,2570,-0.031749923,485.9552,-0.581185071,7319,0.055,10000161.SH,30
291,291,20150427,3.1,0.225,0.2588,0.2591,0.131609417,0.2597,0.225,-0.457693952,1421,-0.034017836,340.8433,-0.675675726,2851,0.155,10000153.SH,30
292,292,20150427,3,0.2801,0.3191,0.3191,0.12221874,0.3225,0.2801,-0.456561659,1488,-0.032238563,454.6897,-0.678847973,2701,0.255,10000145.SH,30
293,293,20150427,2.95,0.3089,0.3558,0.3558,0.131815627,0.36,0.3089,-0.476216242,325,-0.037605754,111.2711,-0.70593896,1420,0.305,10000132.SH,30
294,294,20150428,3.5,0.09,0.0755,0.0755,-0.19205298,0.1016,0.0701,-0.445762623,2127,-0.036561926,178.0602,-0.712156563,1126,-0.272,10000193.SH,29
295,295,20150428,3.4,0.1188,0.0999,0.0999,-0.189189189,0.1318,0.096,-0.42947112,3091,-0.034006829,341.5476,-0.60097989,6383,-0.172,10000177.SH,29
296,296,20150428,3.3,0.145,0.1351,0.1351,-0.073279053,0.1739,0.1279,-0.446168221,2103,-0.034512214,309.2106,-0.632321688,4901,-0.072,10000169.SH,29
297,297,20150428,3.2,0.2,0.1773,0.1773,-0.128031585,0.2249,0.17,-0.432631401,2904,-0.030585092,560.4867,-0.582750046,7245,0.028,10000161.SH,29
298,298,20150428,3.1,0.2614,0.2322,0.2322,-0.125753661,0.2829,0.2222,-0.438867464,2535,-0.029522013,628.5076,-0.668887118,3172,0.128,10000153.SH,29
299,299,20150428,3,0.323,0.2999,0.3003,-0.075591076,0.3597,0.288,-0.457474253,1434,-0.032276767,452.2452,-0.681237732,2588,0.228,10000145.SH,29
300,300,20150428,2.95,0.345,0.335,0.3363,-0.025869759,0.3901,0.32,-0.474120655,449,-0.03686794,158.48,-0.707525083,1345,0.278,10000132.SH,29
301,301,20150429,3.5,0.075,0.0703,0.0702,-0.068376068,0.0785,0.07,-0.452471883,1730,-0.037352904,127.4497,-0.69403246,1983,-0.28,10000193.SH,28
302,302,20150429,3.4,0.0999,0.098,0.098,-0.019387755,0.1072,0.0944,-0.453671776,1659,-0.036738498,166.7623,-0.591188222,6846,-0.18,10000177.SH,28
303,303,20150429,3.3,0.1304,0.128,0.128,-0.01875,0.1429,0.1248,-0.45473647,1596,-0.03599253,214.4929,-0.62815547,5098,-0.08,10000169.SH,28
304,304,20150429,3.2,0.1658,0.1781,0.1781,0.069062325,0.1894,0.1656,-0.4495651,1902,-0.034019622,340.729,-0.583595978,7205,0.02,10000161.SH,28
305,305,20150429,3.1,0.2326,0.2315,0.2355,0.012314225,0.245,0.2144,-0.464673611,1008,-0.035695249,233.5144,-0.6666031,3280,0.12,10000153.SH,28
306,306,20150429,3,0.3,0.2928,0.2928,-0.024590164,0.3133,0.2801,-0.460228937,1271,-0.03344178,377.7021,-0.680180316,2638,0.22,10000145.SH,28
307,307,20150429,2.95,0.3209,0.3301,0.3334,0.037492501,0.3492,0.3156,-0.478920226,165,-0.038485126,55.0047,-0.707609676,1341,0.27,10000132.SH,28
308,308,20150430,3.5,0.0725,0.0622,0.0636,-0.139937107,0.0792,0.062,-0.4495651,1902,-0.037204657,136.9352,-0.673835823,2938,-0.302,10000193.SH,27
309,309,20150430,3.4,0.0993,0.0885,0.0885,-0.122033898,0.1069,0.086,-0.451812787,1769,-0.036697227,169.403,-0.578139714,7463,-0.202,10000177.SH,27
310,310,20150430,3.3,0.1332,0.1189,0.1189,-0.120269134,0.1428,0.1178,-0.46311882,1100,-0.037092221,144.1294,-0.624856334,5254,-0.102,10000169.SH,27
311,311,20150430,3.2,0.1794,0.1625,0.1625,-0.104,0.1898,0.1604,-0.456088462,1516,-0.035179206,266.5333,-0.574523353,7634,-0.002,10000161.SH,27
312,312,20150430,3.1,0.2351,0.216,0.216,-0.088425926,0.246,0.2117,-0.462054126,1163,-0.035152932,268.2144,-0.664678604,3371,0.098,10000153.SH,27
