,ts_code,name,opt_code,opt_type,exercise_price,list_date,delist_date
4664,10001676.SH,华夏上证50ETF期权1902认沽2.60,OP510050.SH,ETF期权,2.6,20190121,20190227
4665,10001623.SH,华夏上证50ETF期权1812认购2.20,OP510050.SH,ETF期权,2.2,20181211,20181226
4666,10001624.SH,华夏上证50ETF期权1812认沽2.20,OP510050.SH,ETF期权,2.2,20181211,20181226
4667,10001625.SH,华夏上证50ETF期权1901认购2.20,OP510050.SH,ETF期权,2.2,20181211,20190123
4668,10001626.SH,华夏上证50ETF期权1901认沽2.20,OP510050.SH,ETF期权,2.2,20181211,20190123
4669,10001627.SH,华夏上证50ETF期权1903认购2.20,OP510050.SH,ETF期权,2.2,20181211,20190327
4670,10001628.SH,华夏上证50ETF期权1903认沽2.20,OP510050.SH,ETF期权,2.2,20181211,20190327
4671,10001629.SH,华夏上证50ETF期权1906认购2.20,OP510050.SH,ETF期权,2.2,20181211,20190626
4672,10001630.SH,华夏上证50ETF期权1906认沽2.20,OP510050.SH,ETF期权,2.2,20181211,20190626
4673,10000142.SH,华夏上证50ETF期权1509认沽2.95,OP510050.SH,ETF期权,2.95,20150408,20150923
4674,10004201.SH,华夏上证50ETF期权2205认购2.65,OP510050.SH,ETF期权,2.65,20220328,20220525
4675,10004202.SH,华夏上证50ETF期权2205认沽2.65,OP510050.SH,ETF期权,2.65,20220328,20220525
4676,10000776.SH,华夏上证50ETF期权1612认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20161228
4677,10000375.SH,华夏上证50ETF期权1603认购2.05,OP510050.SH,ETF期权,2.05,20150825,20160323
4678,10003328.SH,华夏上证50ETF期权2105认购3.40,OP510050.SH,ETF期权,3.4,20210325,20210526
4679,10003386.SH,华夏上证50ETF期权2112认沽3.455,OP510050.SH,ETF期权,3.455,20210429,20211222
4680,10003543.SH,华夏上证50ETF期权2203认沽3.061,OP510050.SH,ETF期权,3.061,20210729,20220323
4681,10003327.SH,华夏上证50ETF期权2105认购3.30,OP510050.SH,ETF期权,3.3,20210325,20210526
4682,10004253.SH,华夏上证50ETF期权2212认沽2.81,OP510050.SH,ETF期权,2.81,20220428,20221228
4683,10000694.SH,华夏上证50ETF期权1612认沽2.397,OP510050.SH,ETF期权,2.397,20160816,20161228
4684,10004460.SH,华夏上证50ETF期权2210认购2.70,OP510050.SH,ETF期权,2.7,20220825,20221026
4685,10000616.SH,华夏上证50ETF期权1612认购2.055,OP510050.SH,ETF期权,2.055,20160428,20161228
4686,10001335.SH,华夏上证50ETF期权1807认购2.45,OP510050.SH,ETF期权,2.45,20180524,20180725
4687,10001336.SH,华夏上证50ETF期权1807认购2.50,OP510050.SH,ETF期权,2.5,20180524,20180725
4688,10001337.SH,华夏上证50ETF期权1807认购2.55,OP510050.SH,ETF期权,2.55,20180524,20180725
4689,10001338.SH,华夏上证50ETF期权1807认购2.60,OP510050.SH,ETF期权,2.6,20180524,20180725
4690,10001339.SH,华夏上证50ETF期权1807认购2.65,OP510050.SH,ETF期权,2.65,20180524,20180725
4691,10001340.SH,华夏上证50ETF期权1807认购2.70,OP510050.SH,ETF期权,2.7,20180524,20180725
4692,10001341.SH,华夏上证50ETF期权1807认购2.75,OP510050.SH,ETF期权,2.75,20180524,20180725
4693,10001342.SH,华夏上证50ETF期权1807认购2.80,OP510050.SH,ETF期权,2.8,20180524,20180725
4694,10001343.SH,华夏上证50ETF期权1807认购2.85,OP510050.SH,ETF期权,2.85,20180524,20180725
4695,10001344.SH,华夏上证50ETF期权1807认沽2.45,OP510050.SH,ETF期权,2.45,20180524,20180725
4696,10001345.SH,华夏上证50ETF期权1807认沽2.50,OP510050.SH,ETF期权,2.5,20180524,20180725
4697,10001346.SH,华夏上证50ETF期权1807认沽2.55,OP510050.SH,ETF期权,2.55,20180524,20180725
4698,10001347.SH,华夏上证50ETF期权1807认沽2.60,OP510050.SH,ETF期权,2.6,20180524,20180725
4699,10001348.SH,华夏上证50ETF期权1807认沽2.65,OP510050.SH,ETF期权,2.65,20180524,20180725
4700,10001349.SH,华夏上证50ETF期权1807认沽2.70,OP510050.SH,ETF期权,2.7,20180524,20180725
4701,10001350.SH,华夏上证50ETF期权1807认沽2.75,OP510050.SH,ETF期权,2.75,20180524,20180725
4702,10001351.SH,华夏上证50ETF期权1807认沽2.80,OP510050.SH,ETF期权,2.8,20180524,20180725
4703,10001352.SH,华夏上证50ETF期权1807认沽2.85,OP510050.SH,ETF期权,2.85,20180524,20180725
4704,10000701.SH,华夏上证50ETF期权1610认购2.30,OP510050.SH,ETF期权,2.3,20160825,20161026
4705,10004348.SH,华夏上证50ETF期权2208认购3.10,OP510050.SH,ETF期权,3.1,20220623,20220824
4706,10000680.SH,华夏上证50ETF期权1703认沽2.25,OP510050.SH,ETF期权,2.25,20160728,20170322
4707,10004078.SH,华夏上证50ETF期权2204认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220427
4708,10001851.SH,华夏上证50ETF期权1912认购2.509,OP510050.SH,ETF期权,2.509,20190509,20191225
4709,10001852.SH,华夏上证50ETF期权1912认沽2.509,OP510050.SH,ETF期权,2.509,20190509,20191225
4710,10000150.SH,华夏上证50ETF期权1509认沽3.00,OP510050.SH,ETF期权,3.0,20150409,20150923
4711,10001927.SH,华夏上证50ETF期权2003认购3.345,OP510050.SH,ETF期权,3.345,20190726,20200325
4712,10001928.SH,华夏上证50ETF期权2003认沽3.345,OP510050.SH,ETF期权,3.345,20190726,20200325
4713,10004610.SH,华夏上证50ETF期权2211认沽2.75,OP510050.SH,ETF期权,2.75,20220929,20221123
4714,10004131.SH,华夏上证50ETF期权2204认购2.60,OP510050.SH,ETF期权,2.6,20220316,20220427
4715,10004076.SH,华夏上证50ETF期权2203认沽2.75,OP510050.SH,ETF期权,2.75,20220308,20220323
4716,10004326.SH,华夏上证50ETF期权2207认沽3.10,OP510050.SH,ETF期权,3.1,20220608,20220727
4717,10003709.SH,华夏上证50ETF期权2201认购2.912,OP510050.SH,ETF期权,2.912,20211125,20220126
4718,10003475.SH,华夏上证50ETF期权2108认沽3.60,OP510050.SH,ETF期权,3.6,20210624,20210825
4719,10004242.SH,华夏上证50ETF期权2212认购2.711,OP510050.SH,ETF期权,2.711,20220428,20221228
4720,10000448.SH,华夏上证50ETF期权1511认沽2.45,OP510050.SH,ETF期权,2.45,20151021,20151125
4721,10004912.SH,华夏上证50ETF期权2306认沽2.80,OP510050.SH,ETF期权,2.8,20221201,20230628
4722,10003506.SH,华夏上证50ETF期权2109认沽2.95,OP510050.SH,ETF期权,2.95,20210727,20210922
4723,10004793.SH,华夏上证50ETF期权2301认沽2.613,OP510050.SH,ETF期权,2.613,20221124,20230130
4724,10005199.SH,华夏上证50ETF期权2304认沽2.95,OP510050.SH,ETF期权,2.95,20230223,20230426
4725,10004216.SH,华夏上证50ETF期权2205认沽2.55,OP510050.SH,ETF期权,2.55,20220426,20220525
4726,10004353.SH,华夏上证50ETF期权2208认沽2.85,OP510050.SH,ETF期权,2.85,20220623,20220824
4727,10004787.SH,华夏上证50ETF期权2301认购2.761,OP510050.SH,ETF期权,2.761,20221124,20230130
4728,10000141.SH,华夏上证50ETF期权1509认沽2.90,OP510050.SH,ETF期权,2.9,20150408,20150923
4729,10003535.SH,华夏上证50ETF期权2203认购3.159,OP510050.SH,ETF期权,3.159,20210729,20220323
4730,10000769.SH,华夏上证50ETF期权1612认购2.40,OP510050.SH,ETF期权,2.4,20161129,20161228
4731,10004420.SH,华夏上证50ETF期权2303认沽2.909,OP510050.SH,ETF期权,2.909,20220728,20230322
4732,10004358.SH,华夏上证50ETF期权2208认沽3.20,OP510050.SH,ETF期权,3.2,20220623,20220824
4733,10000296.SH,华夏上证50ETF期权1603认沽2.85,OP510050.SH,ETF期权,2.85,20150723,20160323
4734,10000036.SH,华夏上证50ETF期权1509认沽2.20,OP510050.SH,ETF期权,2.2,20150209,20150923
4735,10003663.SH,华夏上证50ETF期权2110认购3.80,OP510050.SH,ETF期权,3.8,20211025,20211027
4736,10003664.SH,华夏上证50ETF期权2110认沽3.80,OP510050.SH,ETF期权,3.8,20211025,20211027
4737,10003665.SH,华夏上证50ETF期权2111认购3.80,OP510050.SH,ETF期权,3.8,20211025,20211124
4738,10003666.SH,华夏上证50ETF期权2111认沽3.80,OP510050.SH,ETF期权,3.8,20211025,20211124
4739,10003667.SH,华夏上证50ETF期权2203认购3.752,OP510050.SH,ETF期权,3.752,20211025,20220323
4740,10003668.SH,华夏上证50ETF期权2203认沽3.752,OP510050.SH,ETF期权,3.752,20211025,20220323
4741,10000402.SH,华夏上证50ETF期权1603认沽1.80,OP510050.SH,ETF期权,1.8,20150826,20160323
4742,10000121.SH,华夏上证50ETF期权1505认沽2.80,OP510050.SH,ETF期权,2.8,20150331,20150527
4743,10000630.SH,华夏上证50ETF期权1612认沽1.908,OP510050.SH,ETF期权,1.908,20160510,20161228
4744,10000319.SH,华夏上证50ETF期权1512认购2.35,OP510050.SH,ETF期权,2.35,20150731,20151223
4745,10000428.SH,华夏上证50ETF期权1511认购2.15,OP510050.SH,ETF期权,2.15,20150924,20151125
4746,10004874.SH,华夏上证50ETF期权2301认沽2.70,OP510050.SH,ETF期权,2.7,20221201,20230130
4747,10000217.SH,华夏上证50ETF期权1507认购2.95,OP510050.SH,ETF期权,2.95,20150529,20150722
4748,10004918.SH,华夏上证50ETF期权2303认沽2.85,OP510050.SH,ETF期权,2.85,20221202,20230322
4749,10004346.SH,华夏上证50ETF期权2208认购2.95,OP510050.SH,ETF期权,2.95,20220623,20220824
4750,10004682.SH,华夏上证50ETF期权2306认购2.366,OP510050.SH,ETF期权,2.366,20221027,20230628
4751,10003414.SH,华夏上证50ETF期权2112认沽3.949,OP510050.SH,ETF期权,3.949,20210526,20211222
4752,10003459.SH,华夏上证50ETF期权2107认购3.00,OP510050.SH,ETF期权,3.0,20210622,20210728
4753,10003460.SH,华夏上证50ETF期权2107认沽3.00,OP510050.SH,ETF期权,3.0,20210622,20210728
4754,10000321.SH,华夏上证50ETF期权1603认购2.35,OP510050.SH,ETF期权,2.35,20150731,20160323
4755,10000013.SH,华夏上证50ETF期权1504认购2.30,OP510050.SH,ETF期权,2.3,20150209,20150422
4756,10001363.SH,华夏上证50ETF期权1806认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180627
4757,10001364.SH,华夏上证50ETF期权1806认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180627
4758,10001365.SH,华夏上证50ETF期权1807认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180725
4759,10001366.SH,华夏上证50ETF期权1807认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180725
4760,10001367.SH,华夏上证50ETF期权1809认购2.35,OP510050.SH,ETF期权,2.35,20180626,20180926
4761,10001368.SH,华夏上证50ETF期权1809认沽2.35,OP510050.SH,ETF期权,2.35,20180626,20180926
4762,10001369.SH,华夏上证50ETF期权1812认购2.303,OP510050.SH,ETF期权,2.303,20180626,20181226
4763,10001370.SH,华夏上证50ETF期权1812认沽2.303,OP510050.SH,ETF期权,2.303,20180626,20181226
4764,10000093.SH,华夏上证50ETF期权1506认购2.75,OP510050.SH,ETF期权,2.75,20150323,20150624
4765,10004946.SH,华夏上证50ETF期权2302认购2.80,OP510050.SH,ETF期权,2.8,20221229,20230222
4766,10000537.SH,华夏上证50ETF期权1601认购1.95,OP510050.SH,ETF期权,1.95,20160118,20160127
4767,10000510.SH,华夏上证50ETF期权1602认沽2.35,OP510050.SH,ETF期权,2.35,20151229,20160224
4768,10005263.SH,华夏上证50ETF期权2305认购2.55,OP510050.SH,ETF期权,2.55,20230323,20230524
4769,10001361.SH,华夏上证50ETF期权1807认购2.90,OP510050.SH,ETF期权,2.9,20180605,20180725
4770,10001362.SH,华夏上证50ETF期权1807认沽2.90,OP510050.SH,ETF期权,2.9,20180605,20180725
4771,10003241.SH,华夏上证50ETF期权2109认购3.30,OP510050.SH,ETF期权,3.3,20210129,20210922
4772,10003242.SH,华夏上证50ETF期权2109认沽3.30,OP510050.SH,ETF期权,3.3,20210129,20210922
4773,10004238.SH,华夏上证50ETF期权2212认购2.514,OP510050.SH,ETF期权,2.514,20220428,20221228
4774,10000234.SH,华夏上证50ETF期权1507认沽2.75,OP510050.SH,ETF期权,2.75,20150623,20150722
4775,10000087.SH,华夏上证50ETF期权1509认购2.70,OP510050.SH,ETF期权,2.7,20150319,20150923
4776,10000132.SH,华夏上证50ETF期权1505认购2.95,OP510050.SH,ETF期权,2.95,20150408,20150527
4777,10004342.SH,华夏上证50ETF期权2208认购2.75,OP510050.SH,ETF期权,2.75,20220623,20220824
4778,10000646.SH,华夏上证50ETF期权1608认购2.05,OP510050.SH,ETF期权,2.05,20160623,20160824
4779,10000487.SH,华夏上证50ETF期权1601认沽2.50,OP510050.SH,ETF期权,2.5,20151126,20160127
4780,10003251.SH,华夏上证50ETF期权2109认购4.30,OP510050.SH,ETF期权,4.3,20210209,20210922
4781,10000394.SH,华夏上证50ETF期权1512认购1.85,OP510050.SH,ETF期权,1.85,20150826,20151223
4782,10004218.SH,华夏上证50ETF期权2206认沽2.45,OP510050.SH,ETF期权,2.45,20220426,20220622
4783,10002637.SH,华夏上证50ETF期权2007认购3.50,OP510050.SH,ETF期权,3.5,20200703,20200722
4784,10002638.SH,华夏上证50ETF期权2007认沽3.50,OP510050.SH,ETF期权,3.5,20200703,20200722
4785,10002639.SH,华夏上证50ETF期权2008认购3.50,OP510050.SH,ETF期权,3.5,20200703,20200826
4786,10002640.SH,华夏上证50ETF期权2008认沽3.50,OP510050.SH,ETF期权,3.5,20200703,20200826
4787,10002641.SH,华夏上证50ETF期权2009认购3.50,OP510050.SH,ETF期权,3.5,20200703,20200923
4788,10002642.SH,华夏上证50ETF期权2009认沽3.50,OP510050.SH,ETF期权,3.5,20200703,20200923
4789,10002643.SH,华夏上证50ETF期权2012认购3.45,OP510050.SH,ETF期权,3.45,20200703,20201223
4790,10002644.SH,华夏上证50ETF期权2012认沽3.45,OP510050.SH,ETF期权,3.45,20200703,20201223
4791,10000037.SH,华夏上证50ETF期权1509认沽2.25,OP510050.SH,ETF期权,2.25,20150209,20150923
4792,10004833.SH,华夏上证50ETF期权2301认购2.317,OP510050.SH,ETF期权,2.317,20221125,20230130
4793,10004605.SH,华夏上证50ETF期权2211认沽2.50,OP510050.SH,ETF期权,2.5,20220929,20221123
4794,10000525.SH,华夏上证50ETF期权1601认购2.05,OP510050.SH,ETF期权,2.05,20160112,20160127
4795,10003476.SH,华夏上证50ETF期权2108认沽3.70,OP510050.SH,ETF期权,3.7,20210624,20210825
4796,10000593.SH,华夏上证50ETF期权1604认购2.25,OP510050.SH,ETF期权,2.25,20160317,20160427
4797,10004569.SH,华夏上证50ETF期权2210认购2.50,OP510050.SH,ETF期权,2.5,20220919,20221026
4798,10004570.SH,华夏上证50ETF期权2210认沽2.50,OP510050.SH,ETF期权,2.5,20220919,20221026
4799,10004571.SH,华夏上证50ETF期权2303认购2.465,OP510050.SH,ETF期权,2.465,20220919,20230322
4800,10004572.SH,华夏上证50ETF期权2303认沽2.465,OP510050.SH,ETF期权,2.465,20220919,20230322
4801,10000879.SH,华夏上证50ETF期权1705认购2.50,OP510050.SH,ETF期权,2.5,20170406,20170524
4802,10000880.SH,华夏上证50ETF期权1705认沽2.50,OP510050.SH,ETF期权,2.5,20170406,20170524
4803,10004413.SH,华夏上证50ETF期权2303认购3.057,OP510050.SH,ETF期权,3.057,20220728,20230322
4804,10000129.SH,华夏上证50ETF期权1504认沽2.90,OP510050.SH,ETF期权,2.9,20150408,20150422
4805,10004120.SH,华夏上证50ETF期权2206认沽2.65,OP510050.SH,ETF期权,2.65,20220315,20220622
4806,10005191.SH,华夏上证50ETF期权2304认购3.00,OP510050.SH,ETF期权,3.0,20230223,20230426
4807,10000477.SH,华夏上证50ETF期权1606认购2.65,OP510050.SH,ETF期权,2.65,20151110,20160622
4808,10000808.SH,华夏上证50ETF期权1612认沽2.55,OP510050.SH,ETF期权,2.55,20161130,20161228
4809,10003711.SH,华夏上证50ETF期权2201认购3.061,OP510050.SH,ETF期权,3.061,20211125,20220126
4810,10004844.SH,华夏上证50ETF期权2212认购2.55,OP510050.SH,ETF期权,2.55,20221201,20221228
4811,10004416.SH,华夏上证50ETF期权2303认沽2.711,OP510050.SH,ETF期权,2.711,20220728,20230322
4812,10003454.SH,华夏上证50ETF期权2112认沽4.048,OP510050.SH,ETF期权,4.048,20210528,20211222
4813,10003512.SH,华夏上证50ETF期权2108认沽2.90,OP510050.SH,ETF期权,2.9,20210728,20210825
4814,10004293.SH,华夏上证50ETF期权2207认沽2.70,OP510050.SH,ETF期权,2.7,20220526,20220727
4815,10004837.SH,华夏上证50ETF期权2301认购2.81,OP510050.SH,ETF期权,2.81,20221130,20230130
4816,10004050.SH,华夏上证50ETF期权2204认沽3.30,OP510050.SH,ETF期权,3.3,20220224,20220427
4817,10000082.SH,华夏上证50ETF期权1503认沽2.70,OP510050.SH,ETF期权,2.7,20150319,20150325
4818,10004899.SH,华夏上证50ETF期权2306认购2.60,OP510050.SH,ETF期权,2.6,20221201,20230628
4819,10000099.SH,华夏上证50ETF期权1504认购2.80,OP510050.SH,ETF期权,2.8,20150324,20150422
4820,10004250.SH,华夏上证50ETF期权2212认沽2.662,OP510050.SH,ETF期权,2.662,20220428,20221228
4821,10004249.SH,华夏上证50ETF期权2212认沽2.613,OP510050.SH,ETF期权,2.613,20220428,20221228
4822,10004843.SH,华夏上证50ETF期权2212认购2.50,OP510050.SH,ETF期权,2.5,20221201,20221228
4823,10000011.SH,华夏上证50ETF期权1504认购2.20,OP510050.SH,ETF期权,2.2,20150209,20150422
4824,10004035.SH,华夏上证50ETF期权2204认购2.85,OP510050.SH,ETF期权,2.85,20220224,20220427
4825,10004351.SH,华夏上证50ETF期权2208认沽2.75,OP510050.SH,ETF期权,2.75,20220623,20220824
4826,10003545.SH,华夏上证50ETF期权2203认沽3.258,OP510050.SH,ETF期权,3.258,20210729,20220323
4827,10001195.SH,华夏上证50ETF期权1801认购3.50,OP510050.SH,ETF期权,3.5,20180117,20180124
4828,10001196.SH,华夏上证50ETF期权1801认沽3.50,OP510050.SH,ETF期权,3.5,20180117,20180124
4829,10001197.SH,华夏上证50ETF期权1802认购3.50,OP510050.SH,ETF期权,3.5,20180117,20180228
4830,10001198.SH,华夏上证50ETF期权1802认沽3.50,OP510050.SH,ETF期权,3.5,20180117,20180228
4831,10001199.SH,华夏上证50ETF期权1803认购3.50,OP510050.SH,ETF期权,3.5,20180117,20180328
4832,10001200.SH,华夏上证50ETF期权1803认沽3.50,OP510050.SH,ETF期权,3.5,20180117,20180328
4833,10001201.SH,华夏上证50ETF期权1806认购3.50,OP510050.SH,ETF期权,3.5,20180117,20180627
4834,10001202.SH,华夏上证50ETF期权1806认沽3.50,OP510050.SH,ETF期权,3.5,20180117,20180627
4835,10004736.SH,华夏上证50ETF期权2212认沽2.169,OP510050.SH,ETF期权,2.169,20221028,20221228
4836,10000309.SH,华夏上证50ETF期权1603认购2.50,OP510050.SH,ETF期权,2.5,20150728,20160323
4837,10004851.SH,华夏上证50ETF期权2212认沽2.45,OP510050.SH,ETF期权,2.45,20221201,20221228
4838,10000244.SH,华夏上证50ETF期权1508认购3.10,OP510050.SH,ETF期权,3.1,20150625,20150826
4839,10005267.SH,华夏上证50ETF期权2305认购2.75,OP510050.SH,ETF期权,2.75,20230323,20230524
4840,10004044.SH,华夏上证50ETF期权2204认沽2.85,OP510050.SH,ETF期权,2.85,20220224,20220427
4841,10001133.SH,华夏上证50ETF期权1712认购2.70,OP510050.SH,ETF期权,2.7,20171218,20171227
4842,10001134.SH,华夏上证50ETF期权1712认沽2.70,OP510050.SH,ETF期权,2.7,20171218,20171227
4843,10001135.SH,华夏上证50ETF期权1801认购2.70,OP510050.SH,ETF期权,2.7,20171218,20180124
4844,10001136.SH,华夏上证50ETF期权1801认沽2.70,OP510050.SH,ETF期权,2.7,20171218,20180124
4845,10001137.SH,华夏上证50ETF期权1803认购2.70,OP510050.SH,ETF期权,2.7,20171218,20180328
4846,10001138.SH,华夏上证50ETF期权1803认沽2.70,OP510050.SH,ETF期权,2.7,20171218,20180328
4847,10001139.SH,华夏上证50ETF期权1806认购2.70,OP510050.SH,ETF期权,2.7,20171218,20180627
4848,10001140.SH,华夏上证50ETF期权1806认沽2.70,OP510050.SH,ETF期权,2.7,20171218,20180627
4849,10003632.SH,华夏上证50ETF期权2111认沽2.90,OP510050.SH,ETF期权,2.9,20210923,20211124
4850,10004881.SH,华夏上证50ETF期权2303认购2.60,OP510050.SH,ETF期权,2.6,20221201,20230322
4851,10000628.SH,华夏上证50ETF期权1605认沽1.95,OP510050.SH,ETF期权,1.95,20160510,20160525
4852,10003671.SH,华夏上证50ETF期权2206认购3.061,OP510050.SH,ETF期权,3.061,20211028,20220622
4853,10000718.SH,华夏上证50ETF期权1611认沽2.10,OP510050.SH,ETF期权,2.1,20160929,20161123
4854,10000221.SH,华夏上证50ETF期权1506认购3.60,OP510050.SH,ETF期权,3.6,20150609,20150624
4855,10004244.SH,华夏上证50ETF期权2212认购2.81,OP510050.SH,ETF期权,2.81,20220428,20221228
4856,10003536.SH,华夏上证50ETF期权2203认购3.258,OP510050.SH,ETF期权,3.258,20210729,20220323
4857,10000332.SH,华夏上证50ETF期权1512认沽2.25,OP510050.SH,ETF期权,2.25,20150821,20151223
4858,10003878.SH,华夏上证50ETF期权2202认沽3.70,OP510050.SH,ETF期权,3.7,20211224,20220223
4859,10004295.SH,华夏上证50ETF期权2207认沽2.80,OP510050.SH,ETF期权,2.8,20220526,20220727
4860,10000261.SH,华夏上证50ETF期权1508认购2.60,OP510050.SH,ETF期权,2.6,20150629,20150826
4861,10000799.SH,华夏上证50ETF期权1706认购2.40,OP510050.SH,ETF期权,2.4,20161129,20170628
4862,10003680.SH,华夏上证50ETF期权2206认沽3.061,OP510050.SH,ETF期权,3.061,20211028,20220622
4863,10000488.SH,华夏上证50ETF期权1601认沽2.55,OP510050.SH,ETF期权,2.55,20151126,20160127
