trade_date,price,open,settle,close,high,low,vol,amount,oi
20181228,2.2,0.113,0.1119,0.1119,0.1319,0.1088,19949,2381.2595,11999
20181228,2.15,0.1534,0.1505,0.1505,0.1731,0.1481,7848,1244.3535,7820
20181228,2.1,0.1966,0.1934,0.1934,0.2184,0.1918,7194,1464.0101,7544
20190102,2.7,0.0006,0.0004,0.0004,0.0015,0.0002,5543,2.2207,51698
20190102,2.45,0.0113,0.0062,0.0062,0.0119,0.0059,50086,362.8833,129124
20190102,2.2,0.1177,0.0851,0.0851,0.1213,0.0803,30066,2721.6642,17309
20190102,2.15,0.1566,0.123,0.123,0.1628,0.1167,11507,1476.8087,8825
20190102,2.1,0.1988,0.1661,0.1661,0.2049,0.1585,10816,1869.4304,9626
20190103,2.7,0.0002,0.0004,0.0004,0.0005,0.0002,3076,1.2112,50556
20190103,2.45,0.0064,0.0051,0.0051,0.0083,0.0049,33717,213.8403,133957
