,time,normper,normcjl,normcje,normjc,normccl,val,cmax,avg,std,rc,rc2,rc3
36,150706,-5.518211815,1.496103806,1.23,-2.237936425,-0.791869393,3998.54,1.0,0.924022975,0.044166067,0,0,-1.720257897
37,150707,-5.518010195,-0.250330741,-0.2,-6.77213681,-0.960295419,3928.0,0.996689859,0.929520134,0.046082744,0,0,-1.457589535
38,150708,4.53583273,-0.638887398,-0.48,-3.339777052,-1.004107475,3663.04,0.995124758,0.93520969,0.046838679,0,0,-1.279179315
39,150709,4.536121498,-0.75500532,-0.55,0.151136834,-1.043250438,3897.63,0.994652416,0.941040559,0.046604658,0,0,-1.150354055
40,150710,2.39314315,0.886003562,0.91,-0.857681762,-1.077942039,4106.56,1.0,0.947916861,0.044500576,0,0,-1.170392466
41,150713,-0.712269088,1.295905855,1.28,-1.859347093,-1.161259941,4211.81,1.0,0.955188493,0.040109531,0,0,-1.117228387
42,150714,-4.032181747,0.833047724,0.79,-2.487927442,-1.191693716,4112.15,0.985597889,0.96028235,0.036895915,0,0,-0.68613394
43,150715,2.525361384,0.078835283,0.17,0.042184393,-1.28243862,3966.76,1.0,0.965874972,0.033727529,0,0,-1.011785617
44,150716,2.289387669,1.647136811,1.53,-0.983563748,-1.066305595,3997.36,1.0,0.970663858,0.031219235,0,0,-0.939681661
45,150717,-1.258009216,2.713349342,2.53,-5.426172527,-1.056023915,4151.5,0.950189851,0.971931557,0.029740111,0,0,0.731056641
46,150720,0.099399475,2.643480296,2.46,-5.175445245,-1.089481713,4160.61,0.980730022,0.973342562,0.029438075,0,0,-0.250949134
47,150721,0.43682246,1.968604409,1.89,-5.650816452,-1.069765078,4166.01,1.0,0.974788558,0.030025504,0,0,-0.83966758
48,150722,3.743554819,2.377456916,2.37,-1.312365855,-1.051548359,4157.16,1.0,0.976397897,0.030490938,0,0,-0.774069426
49,150723,-2.433198129,2.63496537,2.71,-4.488240214,-1.040274799,4250.81,0.969414263,0.979722591,0.025228433,0,1,0.408599613
50,150724,-5.517628257,2.018158165,1.99,-4.575943384,-1.034057406,4176.28,0.937078024,0.98136678,0.020714812,1,0,2.138023544
51,150727,-2.544057838,2.311650928,2.0,-4.303274946,-1.050846786,3818.73,1.0,0.983959075,0.019551121,0,0,-0.82046065
52,150728,2.884376067,2.508952249,2.2,-3.064889577,-1.057475446,3811.09,1.0,0.98575109,0.019281502,0,0,-0.738993803
53,150729,-1.736356325,2.730281991,2.46,-5.893698585,-1.052201549,3930.38,0.96640405,0.986034029,0.018933632,0,1,1.036778303
54,150730,0.190592805,1.942904109,1.74,-3.156668947,-1.069619925,3815.41,0.91415989,0.983351456,0.024603239,1,0,2.812295058
55,150731,-2.056584827,0.942497566,0.84,-4.828849874,-1.050967747,3816.7,0.940653664,0.981534734,0.026375494,0,0,1.549964161
56,150803,3.67607052,1.585549405,1.44,-2.660906497,-1.053048275,3829.24,0.924059179,0.977737693,0.028920754,0,1,1.856055142
57,150804,-0.782120169,1.324833273,1.27,-3.439757755,-1.067249091,3948.16,0.86172753,0.970989577,0.038443549,1,0,2.842142605
58,150805,-0.063531632,1.41754487,1.34,-2.229987721,-1.059628551,3866.9,0.916914659,0.967079072,0.0398127,0,0,1.260010321
59,150806,1.852570983,1.585666048,1.57,-1.268301471,-1.048863026,3831.85,0.966065291,0.965649716,0.039280267,0,0,-0.010579753
60,150807,2.947700256,1.129475998,1.23,-0.152723298,-1.024864374,3906.94,0.990825278,0.965190979,0.038909819,0,0,-0.658813103
61,150810,-0.932690595,1.047184492,1.19,-2.0945616,-1.059023746,4084.36,0.967380335,0.963559996,0.038048051,0,0,-0.100408255
62,150811,-1.203930479,1.239567375,1.34,-2.315434301,-1.070031193,4066.67,0.933177441,0.960938974,0.038255007,0,0,0.725696705
63,150812,1.260426963,1.223801155,1.33,-1.569977842,-1.056725488,4016.13,0.94037607,0.957957777,0.037363635,0,0,0.470556667
64,150813,0.447903593,1.296178021,1.47,-2.020766672,-1.065991097,4075.46,0.976637394,0.956789647,0.036330988,0,0,-0.546303529
65,150814,1.418731612,1.25428381,1.43,-1.260768124,-1.072522988,4073.54,0.978780515,0.95821918,0.036618979,0,0,-0.561493939
66,150817,-5.291991309,1.678397085,1.79,-3.511804765,-1.121778287,4077.87,0.980050861,0.958185222,0.036597313,0,0,-0.59746568
67,150818,1.717652654,1.313052348,1.34,-1.583109989,-1.190846989,3825.41,0.977968905,0.957083667,0.035590177,0,0,-0.586825888
68,150819,-0.635108626,0.092249207,0.26,0.047269971,-1.250553314,3886.14,1.0,0.957083667,0.035590177,0,0,-1.205847677
69,150820,-5.961558628,2.40871719,2.12,-4.037929331,-0.992471032,3761.45,1.0,0.958612954,0.036784971,0,0,-1.125107483
70,150821,-5.518042446,0.760223727,0.61,-4.91514424,-0.949892778,3589.54,0.934964107,0.958507258,0.036853079,0,0,0.638838117
71,150824,-5.516874583,1.532904614,1.04,-6.365179081,-0.955263444,3275.53,0.933093557,0.955161936,0.03591307,0,0,0.614494364
72,150825,-4.331104233,2.319543758,1.46,-8.963317487,-0.948634784,3042.93,0.962300091,0.953276941,0.034392977,0,0,-0.262354442
73,150826,3.040773265,2.260833541,1.42,-5.430260107,-0.956376284,3025.69,0.93415125,0.951664301,0.034501045,0,0,0.507609283
74,150827,4.535823075,1.555163951,1.03,-4.433844221,-0.96119053,3205.64,0.934467089,0.952679661,0.03362695,0,0,0.541606405
75,150828,-2.619870966,0.697275488,0.43,-6.477849262,-1.003647823,3342.29,0.937537338,0.952523844,0.033692763,0,0,0.444798984
76,150831,-5.416487912,1.150413383,0.63,-8.484023705,-0.984003765,3366.54,0.966653282,0.95465355,0.033140478,0,0,-0.362086891
77,150901,-0.547408333,2.115690999,1.21,-7.907598691,-0.97599615,3362.08,0.946757876,0.958905067,0.025061107,0,0,0.484702862
78,150902,3.544976949,-0.743593765,-0.57,-3.389904528,-1.058806016,3365.83,0.938176361,0.959968152,0.023594162,0,0,0.923609478
79,150907,4.535679985,-0.760332009,-0.58,0.66924328,-1.096618409,3250.49,0.956561126,0.959492944,0.023560584,0,0,0.124437403
80,150908,0.808740968,-0.792505985,-0.59,-1.494626174,-1.099231166,3334.02,1.0,0.95995168,0.02428105,0,0,-1.649365219
81,150909,-0.397903989,-0.846667132,-0.64,-0.803903685,-1.106198516,3399.31,0.997253468,0.961445337,0.025642725,0,0,-1.396424608
82,150910,0.548130302,-0.850769071,-0.64,-0.257790717,-1.111182108,3357.56,0.984859743,0.964029452,0.025245161,0,0,-0.825120172
83,150911,-5.516652856,-0.812490788,-0.61,-2.74164758,-1.142825492,3347.19,0.999409005,0.966981098,0.02577946,0,0,-1.257897054
84,150914,-1.185229993,-0.836519207,-0.64,0.070959044,-1.159445526,3281.13,0.998938171,0.968096137,0.026685473,0,0,-1.155761189
85,150915,3.16200259,-0.821141796,-0.63,0.189230302,-1.191209872,3152.23,1.0,0.969157111,0.027540747,0,0,-1.11990022
86,150916,-0.575049973,-0.890699795,-0.67,0.458105893,-1.23869914,3309.25,0.984372668,0.969373202,0.027647468,0,0,-0.542525847
87,150917,-2.055984795,-0.802848315,-0.61,-1.777686532,-1.148341311,3237.0,1.0,0.970474757,0.028435628,0,0,-1.038318672
88,150918,2.971980055,-0.775767741,-0.59,-0.336540357,-1.118899416,3251.27,1.0,0.970474757,0.028435628,0,0,-1.038318672
89,150921,0.014939087,-0.790659141,-0.6,-1.905644171,-1.115149627,3308.25,1.0,0.970474757,0.028435628,0,0,-1.038318672
90,150922,-0.965368503,-0.795033246,-0.6,-2.202366969,-1.108835465,3339.03,0.963586728,0.971905888,0.027249906,0,1,0.305291324
91,150923,0.840627129,-0.796296877,-0.6,-1.871326479,-1.100973003,3263.03,0.895161077,0.970009264,0.031136385,1,1,2.403881717
92,150924,-2.372196974,-0.763228639,-0.59,-3.076050764,-1.109561231,3285.0,0.890089459,0.966398732,0.035899743,1,0,2.125621671
93,150925,1.743632013,-0.787645868,-0.6,-1.987189797,-1.102859994,3231.95,0.943026673,0.966842503,0.035533124,0,0,0.67024308
94,150928,-0.644759905,-0.79851309,-0.61,-1.581095787,-1.104819562,3242.75,0.983226008,0.969280449,0.034861255,0,0,-0.400030308
95,150929,0.311070497,-0.82749883,-0.63,-1.766830321,-1.113867441,3178.85,0.990359808,0.971921573,0.034326634,0,0,-0.5371408
96,150930,2.212899455,-0.818264607,-0.62,-1.440973273,-1.108762889,3202.95,0.989047777,0.973041297,0.034510498,0,0,-0.46381481
97,151008,1.375790497,-0.825399259,-0.62,-0.143223544,-1.111327261,3296.48,0.990150942,0.975210951,0.03413309,0,0,-0.437698193
98,151009,1.884816685,-0.805433897,-0.6,-0.289687951,-1.109488654,3340.12,0.956220527,0.976113159,0.033331733,0,0,0.596807611
99,151012,0.147091873,-0.843148407,-0.63,-0.714773504,-1.131963199,3447.69,0.967030098,0.976636608,0.033089849,0,0,0.290315899
100,151013,-0.424235075,-0.83539166,-0.62,-0.325802493,-1.162590511,3445.04,0.985967416,0.975934978,0.032715033,0,0,-0.306661387
101,151014,2.094138145,-0.8569317,-0.64,0.867451077,-1.219127659,3406.11,0.973857858,0.974765198,0.032328628,0,0,0.028066133
102,151015,-2.176521565,-0.802129018,-0.6,-3.54711704,-1.128382755,3486.82,0.959954916,0.973519957,0.032398908,0,0,0.418688212
103,151019,1.582520114,-0.799076864,-0.59,-2.974760261,-1.10999669,3534.18,0.89192684,0.964620346,0.036802757,0,0,1.975219059
104,151020,-2.2145915,-0.762839829,-0.57,-2.085588725,-1.102618072,3577.7,0.92496576,0.960868634,0.036830818,0,0,0.974805228
105,151021,1.258500301,-0.766572399,-0.57,-2.815697413,-1.085151311,3473.25,0.904771222,0.956888562,0.038423769,0,0,1.356382812
106,151022,1.73215844,-0.777750669,-0.58,-2.043436126,-1.083651395,3524.53,0.908759818,0.952326553,0.03845221,0,0,1.13300992
107,151023,-0.04633481,-0.789045582,-0.58,-3.084908705,-1.076805006,3571.24,0.924686251,0.948560865,0.037205331,0,0,0.641698746
108,151026,0.636011262,-0.769643994,-0.57,-3.156389007,-1.064104106,3589.26,0.93028368,0.945075049,0.035352026,0,0,0.418402317
109,151027,-1.76366963,-0.781191632,-0.58,-3.582660323,-1.066813631,3592.88,0.908193427,0.942305384,0.035989546,0,0,0.947829618
110,151028,0.510689266,-0.781561001,-0.58,-3.144310618,-1.054233693,3524.92,0.914308299,0.943262745,0.034907864,0,0,0.829453401
111,151029,-0.039692401,-0.769430148,-0.57,-2.85066716,-1.042839171,3533.31,0.899542985,0.943735422,0.034206933,0,0,1.291914602
112,151030,-1.03915065,-0.770868743,-0.57,-2.46900304,-1.035896013,3534.08,0.90254893,0.941711535,0.035426777,0,0,1.105452088
113,151102,-0.221627593,-0.785274131,-0.58,-2.426572777,-1.037033046,3475.96,0.884763755,0.936788422,0.036187328,0,0,1.437648758
114,151103,3.114155108,-0.752478059,-0.55,-1.442065722,-1.029122199,3465.49,0.891471466,0.931844005,0.035225379,0,0,1.146120786
115,151104,0.090548554,-0.780083526,-0.57,-1.813749866,-1.054015963,3628.54,0.908486609,0.927815946,0.032866965,0,0,0.588108378
116,151105,1.630236351,-0.798999102,-0.58,-1.165069594,-1.048959795,3705.97,0.901280906,0.923372445,0.029866433,0,0,0.739677825
117,151106,0.512495136,-0.806192076,-0.59,-1.585597587,-1.053338582,3793.37,0.908872586,0.921005048,0.028989318,0,0,0.418514911
118,151109,0.014356773,-0.829054067,-0.61,-1.483260153,-1.068990928,3840.35,0.89706407,0.917506746,0.027316212,0,0,0.748371557
119,151110,0.969472522,-0.834789006,-0.61,-1.012797,-1.06768455,3833.24,0.886926973,0.912554724,0.022867056,0,0,1.120728065
120,151111,0.169203224,-0.822366546,-0.6,-1.28347058,-1.077167889,3833.65,0.907943286,0.909258995,0.017742451,0,0,0.074155984
121,151112,-0.280240465,-0.816962096,-0.59,-0.551260065,-1.082296633,3795.32,0.920246853,0.907273592,0.013480819,0,0,-0.962349559
122,151113,1.082920492,-0.820850189,-0.6,-0.343544548,-1.095771683,3746.24,0.920275496,0.90686596,0.012919037,0,0,-1.037967067
123,151116,-0.4868576,-0.824330033,-0.6,-0.593055343,-1.135567835,3764.13,0.931607796,0.908850008,0.013536269,0,0,-1.681245202
124,151117,-0.377260466,-0.855493105,-0.63,0.258589432,-1.174372108,3758.39,0.904409754,0.907822208,0.013018715,0,0,0.262119077
125,151118,1.182048022,-0.890349867,-0.66,0.330505576,-1.229070649,3715.58,0.917762704,0.908471782,0.013181562,0,0,-0.704842234
126,151119,-1.559835905,-0.795888627,-0.58,-3.561838928,-1.014824615,3774.97,0.929925658,0.909530074,0.014028363,0,0,-1.45388197
127,151120,-0.522803135,-0.795966389,-0.58,-3.834003246,-0.987971284,3774.38,0.934617938,0.910026658,0.014750314,0,0,-1.66716991
128,151123,0.692501575,-0.802673351,-0.58,-3.150258775,-0.97776218,3753.34,0.935560561,0.910290503,0.015172872,0,0,-1.665476323
129,151124,1.18434403,-0.812140859,-0.59,-2.739299953,-0.964698398,3753.89,0.917864257,0.910774044,0.015256392,0,0,-0.464737217
130,151125,-0.456184792,-0.815737346,-0.59,-3.318475435,-0.964141977,3781.61,0.920048954,0.911061077,0.015379887,0,0,-0.584391614
131,151126,-3.235910258,-0.750495131,-0.54,-2.649857968,-0.975246193,3759.43,0.920249456,0.9120964,0.015260199,0,0,-0.534269325
132,151127,0.242399971,-0.756366153,-0.55,-2.725811622,-0.954029642,3556.99,0.905115419,0.912224725,0.0151863,0,0,0.468139435
133,151130,0.098129285,-0.773298802,-0.56,-2.909552436,-0.953618375,3566.41,0.902389105,0.913105992,0.013971686,0,0,0.767043244
134,151201,1.131467696,-0.735739815,-0.53,-0.853408694,-0.94328831,3591.7,0.944846173,0.915774728,0.014700332,0,0,-1.977604675
135,151202,1.116653931,-0.781288835,-0.57,-1.616394406,-0.941812586,3721.95,0.965008398,0.918600817,0.018233857,0,0,-2.545132397
136,151203,-0.302640883,-0.802498386,-0.58,-1.652436119,-0.953545798,3749.3,0.98776674,0.922925109,0.023426203,0,0,-2.767910382
137,151204,0.364289949,-0.800068328,-0.58,-2.41433621,-0.954948945,3677.59,1.0,0.92748148,0.02879584,0,0,-2.518367906
138,151207,-0.788242029,-0.799096304,-0.58,-1.405122739,-0.954707023,3687.61,0.999893052,0.932622929,0.032072562,0,0,-2.09743531
139,151208,-0.065627613,-0.807125218,-0.59,-1.27007101,-0.957392356,3623.02,1.0,0.93827658,0.033526587,0,0,-1.841029013
140,151209,-0.174367452,-0.785001964,-0.57,-1.474172343,-0.9705771,3635.94,1.0,0.942879416,0.035409305,0,0,-1.613151795
141,151210,0.197595651,-0.804442433,-0.59,-0.143795942,-0.988237399,3623.08,0.990646841,0.946399415,0.0365227,0,0,-1.211504774
142,151211,1.398422646,-0.792350462,-0.58,0.360000561,-1.030331809,3608.06,0.99537763,0.950154522,0.037542001,0,0,-1.20460037
143,151214,0.363252136,-0.838366052,-0.61,-0.017249383,-1.07530509,3711.32,0.993859758,0.95326712,0.038491993,0,0,-1.054573576
144,151215,0.264083347,-0.853879546,-0.63,0.157752978,-1.11993968,3694.39,0.982539183,0.957173591,0.037216039,0,0,-0.681576881
145,151216,1.247255921,-0.872289671,-0.64,0.318852787,-1.186419818,3685.44,0.998244134,0.961197663,0.037081238,0,0,-0.99906242
146,151217,-1.257921322,-0.817914678,-0.6,-1.833317221,-1.060886545,3755.89,0.998088116,0.964605786,0.037188005,0,0,-0.900352946
147,151218,0.872557785,-0.817798036,-0.59,-1.739935592,-1.032871989,3767.91,0.992524348,0.967501106,0.036984011,0,0,-0.676596212
148,151221,0.411128684,-0.83080371,-0.6,-1.774576467,-1.032896181,3865.97,0.97100857,0.969273507,0.036214129,0,0,-0.047911214
149,151222,-0.703465997,-0.816806572,-0.59,-2.346682893,-1.029194776,3876.73,0.975463857,0.972153487,0.034141597,0,0,-0.096960042
150,151223,-0.108576542,-0.817817476,-0.59,-1.922837725,-1.015961648,3866.38,0.969742541,0.974638166,0.031883655,0,0,0.153546553
151,151224,0.425773329,-0.840076813,-0.61,-1.657551284,-1.013615006,3829.4,0.917523273,0.974501857,0.032133266,0,0,1.773196126
152,151225,-1.769305781,-0.805220052,-0.58,-2.818693682,-1.011510285,3838.2,0.919953156,0.975243744,0.030580751,0,0,1.808019274
153,151228,0.325656164,-0.800865387,-0.58,-2.338780846,-0.991309807,3727.63,0.926476696,0.976448123,0.027918943,0,0,1.78987533
154,151229,0.744497968,-0.822055498,-0.6,-2.03675398,-0.97797991,3761.87,0.960074599,0.977209545,0.027210383,0,0,0.629720849
155,151230,-1.130163462,-0.805336695,-0.58,-2.481037048,-0.98107651,3765.18,0.967129514,0.9773156,0.02716442,0,0,0.374978989
156,151231,-3.733484771,-0.855182058,-0.63,-0.586496097,-0.997261085,3731.0,0.948631966,0.975358862,0.027774616,0,0,0.962277798
157,160104,-2.224623871,-0.772579504,-0.57,-1.594018548,-0.964311323,3469.07,0.951216618,0.972919693,0.027638482,0,0,0.785248437
158,160105,1.04148752,-0.785040845,-0.58,-2.282095261,-0.979600787,3478.78,0.934555669,0.969652823,0.028139329,0,0,1.247263353
159,160106,-3.733637517,-0.928297662,-0.69,-0.586933076,-1.000018995,3539.81,0.937888375,0.966547242,0.02804109,0,0,1.022031153
160,160107,-1.640142953,-0.763870174,-0.57,-1.365175522,-0.979092751,3294.38,0.934571146,0.9632758,0.027748009,0,0,1.034476125
161,160108,-4.303156703,-0.752555821,-0.57,-1.565733223,-0.99764816,3361.56,0.930696747,0.960278295,0.027873406,0,0,1.061282133
162,160111,0.069014689,-0.756891046,-0.58,-0.127426276,-1.037831388,3192.45,0.957332597,0.958376043,0.026622064,0,0,0.039194778
163,160112,-1.534283477,-0.768419244,-0.59,0.353014577,-1.083990086,3215.71,0.952965515,0.956331331,0.025290433,0,0,0.133086543
164,160113,1.072908925,-0.798046519,-0.61,0.043758203,-1.177759014,3155.88,0.950656868,0.954737215,0.02454538,0,0,0.166236875
165,160114,-2.130267234,-0.727263771,-0.57,-2.651943863,-0.987729363,3221.57,0.9688294,0.953266479,0.022605908,0,0,-0.688444881
166,160118,1.62176488,-0.741183147,-0.57,-2.476550042,-0.975246193,3130.73,0.997224465,0.952193576,0.021047518,0,0,-2.139486905
167,160119,-0.810592477,-0.74960087,-0.58,-2.877210257,-0.969512644,3223.13,1.0,0.953643148,0.023290372,0,0,-1.99038694
168,160120,-1.497486171,-0.711322586,-0.55,-1.789090106,-0.941425511,3174.38,1.0,0.954869955,0.025077879,0,0,-1.799595768
169,160121,0.50938553,-0.721081702,-0.56,-1.70860848,-0.929184263,3081.35,0.997707259,0.956268191,0.026679225,0,0,-1.553233568
170,160122,0.246786486,-0.769993922,-0.59,-2.169656088,-0.935909692,3113.46,1.0,0.960392027,0.026749345,0,0,-1.48070813
171,160125,-3.565480467,-0.732882066,-0.57,-1.564038789,-0.923232984,3128.89,0.990027037,0.963895721,0.025744122,0,0,-1.015040117
172,160126,-1.750904366,-0.693748402,-0.56,-2.083881774,-0.907024217,2940.51,0.999120892,0.967527931,0.025307796,0,0,-1.248348966
173,160127,-1.237664864,-0.737975469,-0.59,-0.746131342,-0.912540036,2930.35,1.0,0.969524201,0.02624619,0,0,-1.161151343
174,160128,1.076211988,-0.707881623,-0.57,-1.008921082,-0.909346667,2853.76,1.0,0.971167725,0.027103509,0,0,-1.063783831
175,160129,-0.427788981,-0.753061273,-0.59,-0.293727736,-0.919676732,2946.09,0.980015877,0.972736921,0.02663455,0,0,-0.273289985
176,160201,2.212028921,-0.740230564,-0.58,-0.140665393,-0.924031327,2901.05,0.982758962,0.974314038,0.026223892,0,0,-0.322031668
177,160202,0.561603601,-0.751292191,-0.59,-0.030815096,-0.943167349,2961.33,1.0,0.977586255,0.025058931,0,0,-0.894441409
178,160203,1.488608822,-0.752711345,-0.58,0.275162794,-0.948634784,2948.64,0.980015231,0.979692597,0.023251819,0,0,-0.013875632
179,160204,-0.496938547,-0.809049825,-0.62,0.039469202,-0.985213375,2984.76,1.0,0.98296404,0.021069676,0,0,-0.808553493
180,160205,0.090924868,-0.784768679,-0.61,0.387201402,-1.002970442,2963.79,0.990481302,0.985953268,0.017138174,0,0,-0.264207525
181,160215,2.051227042,-0.793789056,-0.61,0.33150585,-1.049854906,2946.71,0.99769789,0.987971532,0.015924078,0,0,-0.61079566
182,160216,0.59916762,-0.815776227,-0.62,0.298752864,-1.118875224,3037.04,0.979135188,0.989280016,0.013834293,0,0,0.733310136
183,160217,0.222449452,-0.854773808,-0.65,0.497690099,-1.198032069,3063.32,0.999515998,0.991722973,0.010588059,0,1,-0.736020245
184,160218,-1.750379935,-0.742524539,-0.57,-1.83270727,-0.84596313,3053.7,0.967609125,0.991661959,0.010729498,1,0,2.241748281
185,160219,0.844393405,-0.735078839,-0.57,-2.092233318,-0.829149558,3051.59,0.971332214,0.991632072,0.010788027,0,0,1.881702564
186,160222,-0.187587767,-0.744682431,-0.58,-1.989557908,-0.825593306,3118.87,1.0,0.991770849,0.010881203,0,0,-0.75627217
187,160223,0.703836587,-0.69738377,-0.54,-2.032150901,-0.821867709,3089.36,1.0,0.991770849,0.010881203,0,0,-0.75627217
188,160224,-4.359145331,-0.654323131,-0.52,-2.439651439,-0.819908141,3109.55,0.984806113,0.991011154,0.01080657,0,0,0.574191562
189,160225,-0.113271683,-0.69036576,-0.55,-2.05371425,-0.816593811,2918.75,0.995068539,0.990879218,0.010736395,0,0,-0.39019803
190,160226,-3.675614076,-0.646624705,-0.53,-2.555513619,-0.821843516,2948.03,1.0,0.990879218,0.010736395,0,1,-0.849519922
191,160229,1.197988788,-0.641550742,-0.53,-2.225516646,-0.82740772,2877.47,0.942812621,0.988518498,0.01519755,1,1,3.007450332
192,160301,3.077445995,-0.639665017,-0.52,-1.305052137,-0.82740772,2930.69,0.939555031,0.985540205,0.018490326,1,1,2.486985608
193,160302,0.25146595,-0.665384757,-0.53,-1.394141351,-0.841487575,3051.33,0.91499806,0.981290108,0.023953675,1,0,2.767510488
194,160303,-1.668041558,-0.62240188,-0.5,-1.352996992,-0.859413987,3058.42,0.944601731,0.978520194,0.024862063,0,0,1.364265861
195,160304,1.192988703,-0.666045733,-0.53,-1.216290657,-0.874776028,3093.89,0.930160603,0.97602743,0.027102589,0,0,1.692341156
196,160307,0.769517853,-0.632413722,-0.51,-0.599251577,-0.866647452,3104.84,0.949488116,0.974363888,0.027682534,0,0,0.898608937
197,160308,-1.278746855,-0.691668272,-0.55,-0.75529312,-0.879808003,3107.67,0.945419335,0.971634855,0.027712581,0,0,0.945979036
198,160309,-1.178176979,-0.67627142,-0.54,-0.856690593,-0.880195078,3071.91,0.957000452,0.970484116,0.027823888,0,0,0.484607462
199,160310,-0.27519698,-0.693165188,-0.55,-0.513408984,-0.888372039,3013.15,0.950276863,0.967997959,0.02726356,0,0,0.649992
200,160311,1.843486937,-0.666551186,-0.53,-0.117494095,-0.927200503,3018.28,0.944800521,0.96571392,0.027194249,0,0,0.769037578
201,160314,-0.355756463,-0.734767792,-0.57,0.214669569,-0.984027957,3065.69,0.973762933,0.964517172,0.026221912,0,0,-0.35259676
202,160315,-0.405071575,-0.722170368,-0.57,0.606102004,-1.045935771,3074.78,0.982189062,0.964669866,0.026320222,0,0,-0.665617343
203,160316,1.793375797,-0.776487039,-0.6,0.736156917,-1.173864072,3090.03,0.979104612,0.963649297,0.025272833,0,0,-0.611538696
204,160317,0.475075849,-0.65183475,-0.52,-1.126559629,-0.805731518,3124.2,0.97675885,0.964106783,0.025430607,0,0,-0.497513392
205,160318,1.111182521,-0.690579605,-0.54,-1.354352311,-0.786522919,3171.96,0.983262715,0.964703308,0.025746973,0,0,-0.720838402
206,160321,0.11924682,-0.723783927,-0.56,-1.174686559,-0.781636097,3249.44,0.950736127,0.962240114,0.024519707,0,0,0.469173113
207,160322,0.090303634,-0.713694323,-0.55,-1.355329825,-0.769757732,3225.79,0.956949505,0.960087589,0.022864151,0,1,0.137249103
208,160323,-0.79237571,-0.636379577,-0.5,-1.41516189,-0.774039749,3236.09,0.898231695,0.955758869,0.025928047,1,0,2.218723737
209,160324,0.190185583,-0.704362898,-0.55,-1.324204133,-0.778442728,3181.85,0.907242479,0.951367566,0.026353795,0,1,1.6743352
210,160325,-0.244963147,-0.668125864,-0.52,-1.480640551,-0.772878524,3197.82,0.885527968,0.945643964,0.027635289,1,0,2.175334467
211,160328,-0.851545662,-0.644000241,-0.51,-0.937704788,-0.788458294,3169.73,0.901906175,0.943598642,0.029318384,0,0,1.422058829
212,160329,2.091493396,-0.647402323,-0.51,-0.751490032,-0.792014546,3135.41,0.939032572,0.943572519,0.029322409,0,0,0.154828576
213,160330,0.25638252,-0.682414608,-0.53,-0.968960209,-0.804159026,3216.28,0.941214486,0.94488334,0.028553703,0,0,0.128489594
214,160331,-0.067598571,-0.646974633,-0.5,-0.521898223,-0.82155321,3218.09,0.952130213,0.945259764,0.028599383,0,0,-0.240230678
215,160401,1.663066756,-0.658347308,-0.51,-0.517969959,-0.814851974,3221.89,0.955500025,0.946526735,0.028456193,0,0,-0.315336965
216,160405,0.130024255,-0.730238163,-0.55,-0.561799922,-0.828762483,3264.49,0.951961868,0.946650423,0.028475112,0,0,-0.186529404
217,160406,-0.442705074,-0.679381895,-0.52,-0.253860176,-0.840737617,3257.53,0.941007631,0.946429838,0.028502226,0,0,0.190238018
218,160407,-0.543492994,-0.678293229,-0.52,-0.044112248,-0.860889711,3209.29,0.923007882,0.944730209,0.028850099,0,0,0.752937702
219,160408,1.345897442,-0.689238213,-0.52,-0.189299856,-0.901411629,3185.73,0.924579337,0.943445333,0.029160635,0,0,0.646967928
220,160411,-0.074479679,-0.695167556,-0.53,0.428929539,-0.953110339,3230.1,0.939102279,0.943160421,0.029174531,0,0,0.139098766
221,160412,0.965084065,-0.694001128,-0.52,0.141563111,-1.047145381,3218.45,0.941886788,0.941566613,0.028271444,0,0,-0.011325012
222,160413,0.20977248,-0.806697528,-0.61,0.341515414,-1.18102496,3261.38,0.946558268,0.939785074,0.026653203,0,0,-0.254123083
223,160414,-1.191231558,-0.714627466,-0.54,-1.355138647,-0.856994768,3275.83,0.953712494,0.938515468,0.025249472,0,0,-0.601875021
224,160415,-0.690800074,-0.69740321,-0.54,-1.562849613,-0.82895602,3272.21,0.968292005,0.938092126,0.024638099,0,0,-1.225739052
225,160418,0.07038457,-0.714160895,-0.55,-1.763434625,-0.814077823,3228.45,0.991944026,0.938526191,0.025535897,0,0,-2.091872246
226,160419,-2.571735762,-0.630469675,-0.49,-2.052291791,-0.785240733,3238.3,0.984724482,0.940225609,0.027450432,0,0,-1.621062752
227,160420,-0.091515444,-0.68041224,-0.53,-1.497753309,-0.780305526,3181.03,0.987868723,0.94177157,0.029253318,0,0,-1.575792291
228,160421,0.21074584,-0.696061818,-0.54,-1.259213661,-0.777450848,3160.6,0.971311088,0.945425539,0.028068721,0,0,-0.922220445
229,160422,-0.027704351,-0.697053282,-0.55,-1.27465702,-0.779434608,3174.9,0.976186188,0.948872725,0.02735711,0,0,-0.998404536
230,160425,0.681471606,-0.692212605,-0.54,-1.264372068,-0.769781924,3162.03,0.967611262,0.95297689,0.02319427,0,0,-0.630947732
231,160426,0.106694474,-0.711361467,-0.55,-1.14062491,-0.769104542,3179.16,0.957134528,0.955738307,0.019838916,0,0,-0.070377863
232,160427,-0.167519541,-0.676349182,-0.53,-1.213790542,-0.747984761,3165.92,0.981821401,0.957877749,0.020245559,0,0,-1.182661925
233,160428,0.241578162,-0.717096405,-0.56,-1.025633275,-0.7636613,3160.58,0.982373933,0.959935721,0.020552199,0,0,-1.091766969
