time,buy
220713,2.1225
220714,2.0885
220715,2.0810
220718,2.0788
220719,2.0825
220720,2.0660
220721,2.0625
220722,2.0775
220725,2.0755
220726,2.0538
220727,2.0537
220728,2.0759
220729,2.0313
220801,2.0138
220802,1.9949
220803,1.9275
220804,1.9204
220805,1.9388
220808,1.9475
220809,1.9775
220810,2.0175
220811,2.0113
220812,2.0213
220815,1.8982
220816,1.8947
220817,1.8981
220818,1.8794
220819,1.8875
220822,1.9017
220823,1.9188
220824,1.9163
220825,1.9513
220826,1.9538
220829,1.9280
220830,1.9138
220831,1.9100
220901,1.9000
220902,1.8975
220905,1.8842
220906,1.8813
220907,1.8938
220908,1.9013
220909,1.9162
220913,1.9213
220914,1.9400
220915,1.9563
220916,1.9672
220919,1.9663
220920,1.9488
220921,1.9475
220922,1.9638
220923,1.9740
220926,2.0163
220927,1.9890
220928,2.0085
220929,2.0375
220930,2.0212
221008,2.0325
221010,1.9750
221011,1.9822
221012,1.9669
221013,1.9650
221014,1.9475
221017,1.9438
221018,1.9460
221019,1.9488
221020,1.9588
221021,1.9813
221024,1.9754
221025,2.0069
221026,1.9871
221027,1.9788
221028,1.9588
221031,1.9538
221101,1.9775
221102,1.9888
221103,1.9963
221104,1.9988
221107,2.0238
221108,2.0261
221109,2.0568
221110,2.0845
221111,2.0934
221114,2.2396
221115,2.2475
221116,2.3245
221117,2.2401
221118,2.2401
221121,2.2308
221122,2.2270
221123,2.1862
221124,2.1567
221125,2.2150
221128,2.2378
221129,2.2618
221130,2.2575
221201,2.2285
221202,2.2210
221205,2.2375
221206,2.2725
221207,2.2420
221208,2.2518
221209,2.2638
221212,2.2559
221213,2.2670
221214,2.2243
221215,2.2362
221216,2.2343
221219,2.1950
221220,2.2136
221221,2.1988
221222,2.1767
221223,2.1650
221226,2.1825
221227,2.2413
221228,2.2350
221229,2.1950
221230,2.1850
230103,2.1613
230104,2.1412
230105,2.1475
230106,2.1652
230109,2.1807
230110,2.2475
230111,2.2463
230112,2.2425
230113,2.2515
230116,2.2967
230117,2.2863
230118,2.3113
230119,2.2969
230120,2.3078
230128,2.3025
230129,2.3000
230130,2.2996
230131,2.2813
230201,2.2818
230202,2.2585
230203,2.2513
230206,2.2820
230207,2.2869
230208,2.3081
230209,2.2978
230210,2.2838
230213,2.2763
230214,2.2863
230215,2.3013
230216,2.3125
230217,2.3108
230220,2.3568
230221,2.3613
230222,2.3875
230223,2.4263
230224,2.4185
230227,2.4263
230228,2.4363
230301,2.4188
230302,2.4575
230303,2.4538
230306,2.4113
230307,2.4134
230308,2.4333
230309,2.4321
230310,2.4020
230313,2.4113
230314,2.4008
230315,2.4238
230316,2.4022
230317,2.3988
230320,2.3435
230321,2.3813
230322,2.3738
230323,2.3738
230324,2.3788
230327,2.3616
230328,2.3718
230329,2.3638
230330,2.3647
230331,2.3363
230403,2.3488
230404,2.3613
230406,2.3900
230407,2.3738
230410,2.3888
230411,2.3725
230412,2.3688
230413,2.3825
230414,2.3688
230417,2.3913
230418,2.3863
230419,2.3810
230420,2.3863
230421,2.3863
230423,2.3788
230424,2.3863
230425,2.3780
230426,2.3517
